NUM_00,NUM_01,NUM_02,NUM_03,NUM_04,NUM_05,NUM_06,NUM_07,NUM_08,NUM_09,NUM_10,NUM_11,NUM_12,NUM_13,NUM_14,NUM_15,NUM_16,CAT_00,CAT_01,CAT_02,target
118,2,0,2720.0,11,122,43.04,253.2,78,17.09,201.0,7,2.62,9.7,108,8.79,195.3,415,0,0,0
66,1,16,4385.0,31,92,29.7,174.7,105,19.73,232.1,2,2.4,8.9,98,13.74,305.4,415,0,1,0
78,0,0,4275.0,48,102,14.79,87.0,64,16.46,193.6,5,2.97,11.0,120,9.26,205.8,408,0,0,0
129,2,34,2248.0,20,79,34.77,204.5,113,11.29,132.8,9,4.0,14.8,117,8.55,190.1,415,0,1,0
6,3,0,4238.0,37,93,38.51,226.5,122,12.93,152.1,4,2.54,9.4,98,7.4,164.4,408,0,0,0
107,1,0,4872.0,33,91,39.8,234.1,105,13.86,163.1,3,2.7,10.0,100,12.71,282.5,510,1,0,0
107,3,0,848.0,2,106,22.66,133.3,89,15.55,182.9,2,3.48,12.9,123,10.85,241.1,415,1,0,1
138,1,0,3870.0,26,87,22.76,133.9,110,14.14,166.4,3,4.16,15.4,139,8.71,193.5,415,0,0,0
103,0,0,2608.0,6,104,27.23,160.2,70,11.81,138.9,2,2.62,9.7,97,14.06,312.5,510,0,0,0
116,0,44,952.0,44,94,39.2,230.6,103,19.05,224.1,2,3.0,11.1,76,10.98,244.0,415,0,1,0
189,2,0,464.0,10,84,38.66,227.4,81,14.96,176.0,4,1.7,6.3,120,9.27,206.1,408,0,0,0
161,2,0,4591.0,33,120,12.38,72.8,120,22.7,267.1,2,3.19,11.8,91,10.01,222.5,415,0,0,0
1,1,0,431.0,42,107,33.34,196.1,82,25.2,296.5,2,1.89,7.0,91,9.52,211.5,415,0,0,0
89,1,0,4968.0,8,110,33.51,197.1,115,14.1,165.9,3,3.46,12.8,106,10.23,227.3,408,0,0,0
64,1,0,4990.0,34,126,37.33,219.6,100,25.78,303.3,5,2.62,9.7,65,6.95,154.5,408,0,0,0
126,4,30,884.0,26,90,26.08,153.4,97,12.87,151.4,4,3.46,12.8,97,6.92,153.8,415,0,1,1
129,2,0,3721.0,12,85,36.72,216.0,114,15.89,186.9,10,1.32,4.9,109,9.48,210.7,415,0,0,0
128,0,32,1008.0,46,136,37.89,222.9,80,22.27,262.0,4,2.92,10.8,101,8.61,191.4,510,0,1,0
81,3,36,3376.0,18,120,19.7,115.9,95,20.11,236.6,6,3.16,11.7,90,11.48,255.0,415,0,1,0
114,1,0,3420.0,26,101,32.27,189.8,80,12.55,147.7,5,2.86,10.6,121,7.77,172.7,510,0,0,0
50,0,0,634.0,30,102,26.3,154.7,108,25.33,298.0,3,3.0,11.1,95,9.46,210.2,408,0,0,0
86,3,0,1159.0,49,104,23.19,136.4,110,17.21,202.5,1,3.11,11.5,86,10.38,230.7,415,0,0,0
96,1,0,1868.0,13,86,28.99,170.5,88,23.59,277.5,6,3.29,12.2,117,7.31,162.5,408,0,0,0
72,0,0,4235.0,3,88,46.31,272.4,125,9.17,107.9,2,3.43,12.7,81,8.35,185.5,510,0,0,0
64,8,40,324.0,40,116,35.7,210.0,89,19.78,232.7,4,1.59,5.9,94,7.6,168.8,510,0,1,0
57,2,17,4858.0,49,94,40.21,236.5,94,13.86,163.1,3,3.29,12.2,117,10.65,236.7,415,1,1,0
65,2,0,1275.0,35,117,26.16,153.9,122,18.71,220.1,3,2.3,8.5,147,12.62,280.5,510,0,0,0
163,1,0,562.0,20,120,37.91,223.0,98,19.3,227.0,5,2.38,8.8,125,8.47,188.3,408,0,0,0
136,2,0,483.0,20,74,42.91,252.4,81,14.27,167.9,3,2.89,10.7,110,11.17,248.3,415,0,0,0
116,1,0,4278.0,23,84,33.64,197.9,113,14.29,168.1,6,3.24,12.0,145,10.79,239.8,408,0,0,0
93,3,0,243.0,29,74,25.91,152.4,88,23.34,274.6,5,1.78,6.6,120,11.35,252.2,408,0,0,0
142,3,40,1502.0,23,105,40.36,237.4,93,14.95,175.9,3,2.48,9.2,110,9.46,210.3,510,0,1,0
92,1,0,1076.0,34,82,45.15,265.6,75,15.36,180.7,2,2.32,8.6,113,9.5,211.1,408,0,0,0
70,1,0,651.0,11,91,33.54,197.3,81,25.99,305.8,6,1.81,6.7,105,7.69,171.0,415,0,0,0
22,1,14,2426.0,24,100,33.85,199.1,103,18.85,221.8,1,1.13,4.2,91,2.96,65.7,408,0,1,0
37,2,0,1837.0,33,114,39.73,233.7,109,17.67,207.9,2,3.24,12.0,101,9.57,212.7,415,0,0,0
51,1,0,3217.0,19,99,31.13,183.1,107,13.61,160.1,3,1.89,7.0,121,14.03,311.8,415,0,0,0
174,2,0,463.0,30,96,23.7,139.4,108,12.19,143.4,5,2.7,10.0,107,10.13,225.2,408,0,0,0
68,1,0,4007.0,44,112,36.36,213.9,100,22.14,260.5,3,2.27,8.4,97,10.52,233.8,415,0,0,1
130,1,0,2928.0,9,70,35.21,207.1,115,17.01,200.1,2,3.35,12.4,100,8.74,194.2,415,0,0,0
104,2,0,3265.0,47,78,23.75,139.7,119,17.22,202.6,5,3.05,11.3,102,9.16,203.6,415,0,0,0
134,2,0,3726.0,6,91,30.12,177.2,105,19.44,228.7,3,2.4,8.9,113,8.74,194.3,408,0,0,0
108,2,35,3462.0,17,136,28.87,169.8,101,14.76,173.7,7,2.57,9.5,105,9.66,214.6,415,0,1,0
103,3,0,4760.0,32,83,29.5,173.5,65,20.77,244.3,2,2.62,9.7,66,9.97,221.6,415,0,0,0
62,1,0,691.0,28,100,27.18,159.9,99,14.64,172.2,4,1.51,5.6,109,11.84,263.2,510,0,0,0
162,2,0,2771.0,33,89,19.57,115.1,111,16.73,196.8,3,3.08,11.4,98,9.56,212.4,415,0,0,0
93,2,19,2149.0,4,113,23.26,136.8,105,15.26,179.5,3,3.38,12.5,95,3.2,71.1,510,0,1,0
42,1,0,1863.0,13,108,15.67,92.2,120,17.95,211.2,6,3.54,13.1,73,5.81,129.1,415,0,0,0
155,2,23,27.0,36,112,41.46,243.9,106,11.31,133.0,11,3.62,13.4,123,9.62,213.7,415,0,1,0
36,0,0,3004.0,12,94,19.91,117.1,117,20.01,235.4,2,2.43,9.0,108,9.96,221.3,510,0,0,0
143,0,0,541.0,35,99,37.96,223.3,128,14.2,167.1,4,1.22,4.5,84,9.14,203.0,415,0,0,1
197,3,0,2353.0,31,111,26.32,154.8,102,14.58,171.5,2,2.86,10.6,86,10.23,227.3,510,0,0,0
81,1,0,2561.0,12,141,44.44,261.4,102,18.33,215.7,6,2.16,8.0,96,12.23,271.8,510,0,0,1
138,4,0,2780.0,8,104,7.91,46.5,114,15.81,186.0,4,2.59,9.6,95,7.54,167.5,510,1,0,1
103,0,18,3937.0,4,84,25.48,149.9,84,14.53,170.9,7,3.11,11.5,112,7.72,171.5,415,0,1,1
127,2,0,3795.0,50,102,41.17,242.2,80,19.22,226.1,5,3.75,13.9,96,11.34,252.0,510,1,0,1
136,1,0,2010.0,37,99,44.1,259.4,125,14.68,172.7,6,2.89,10.7,78,13.22,293.7,510,0,0,1
99,2,0,1058.0,21,102,37.81,222.4,89,15.79,185.8,8,3.24,12.0,81,10.7,237.7,415,0,0,0
95,0,0,38.0,2,79,11.8,69.4,109,16.22,190.8,5,2.4,8.9,102,9.9,219.9,415,0,0,0
118,4,21,2978.0,21,122,26.61,156.5,125,17.78,209.2,3,3.0,11.1,81,7.14,158.7,408,1,1,1
113,5,0,739.0,49,111,10.4,61.2,88,7.85,92.3,3,3.7,13.7,114,8.88,197.4,415,0,0,1
128,0,0,1377.0,38,112,41.68,245.2,101,8.63,101.5,5,2.89,10.7,116,6.85,152.3,408,1,0,0
117,3,0,4709.0,11,100,17.39,102.3,104,11.49,135.2,10,4.24,15.7,93,8.99,199.7,408,0,0,0
48,3,36,4819.0,26,92,39.25,230.9,121,14.25,167.6,4,2.05,7.6,87,12.15,270.0,415,0,1,0
81,0,0,3028.0,7,105,38.66,227.4,120,17.98,211.5,3,3.21,11.9,113,11.62,258.2,510,1,0,0
57,1,0,3423.0,2,68,32.78,192.8,86,13.43,158.0,6,3.43,12.7,105,10.6,235.5,510,0,0,0
140,1,0,2339.0,25,98,27.64,162.6,109,17.53,206.2,2,2.21,8.2,66,6.37,141.6,408,0,0,0
107,2,38,4424.0,35,92,37.3,219.4,73,15.34,180.5,1,2.97,11.0,91,4.68,104.1,510,0,1,0
56,1,0,192.0,24,111,23.32,137.2,119,14.1,165.9,4,3.86,14.3,72,8.2,182.3,415,0,0,0
159,1,0,3902.0,43,103,14.91,87.7,97,23.65,278.2,10,2.84,10.5,93,7.68,170.6,415,0,0,0
102,1,0,1162.0,20,80,46.09,271.1,133,14.62,172.0,5,2.78,10.3,105,7.61,169.2,415,0,0,0
107,1,0,625.0,6,94,17.58,103.4,125,16.09,189.3,3,3.89,14.4,125,10.22,227.2,408,0,0,0
106,2,0,143.0,40,106,8.87,52.2,113,18.71,220.1,2,3.08,11.4,95,5.05,112.3,408,0,0,0
225,0,0,2282.0,22,106,28.12,165.4,109,23.26,273.7,3,2.35,8.7,93,9.45,210.0,415,0,0,1
75,2,0,417.0,41,110,25.08,147.5,97,16.29,191.7,3,4.43,16.4,68,6.08,135.0,408,0,0,0
86,0,0,4061.0,5,93,37.03,217.8,95,18.25,214.7,7,3.05,11.3,70,10.29,228.7,415,0,0,0
169,1,0,3788.0,13,79,40.07,235.7,85,11.64,136.9,10,3.59,13.3,97,9.94,220.9,415,0,0,0
122,2,22,1206.0,3,92,34.77,204.5,121,11.87,139.6,5,2.32,8.6,103,9.23,205.0,510,0,1,0
106,0,0,2965.0,9,143,30.33,178.4,123,21.0,247.0,2,2.59,9.6,105,11.7,259.9,408,0,0,0
52,2,32,2522.0,23,68,22.12,130.1,77,21.01,247.2,5,3.65,13.5,87,13.02,289.4,415,0,1,0
79,2,34,3357.0,8,100,17.63,103.7,78,20.09,236.3,4,4.0,14.8,102,11.55,256.6,415,0,1,0
135,2,0,3417.0,22,91,40.78,239.9,104,15.05,177.1,3,1.59,5.9,118,9.77,217.2,415,0,0,0
70,0,0,2949.0,25,110,25.23,148.4,90,22.7,267.1,4,2.4,8.9,101,6.82,151.5,408,0,0,0
80,2,0,2601.0,19,106,25.26,148.6,65,17.92,210.8,2,2.7,10.0,86,9.17,203.7,408,0,0,0
37,0,0,923.0,4,69,32.49,191.1,113,10.98,129.2,1,3.48,12.9,117,9.34,207.5,415,0,0,0
161,1,39,3510.0,23,76,37.15,218.5,94,9.58,112.7,4,1.97,7.3,121,9.23,205.1,415,0,1,0
137,1,0,1122.0,46,95,16.58,97.5,82,16.64,195.8,0,0.0,0.0,78,13.0,288.8,510,0,0,0
123,0,0,2534.0,6,126,21.88,128.7,94,10.0,117.6,5,2.92,10.8,132,8.93,198.4,415,0,0,0
80,2,38,1526.0,49,69,40.22,236.6,68,16.79,197.5,10,2.57,9.5,102,9.43,209.5,415,0,1,0
94,0,0,1351.0,49,113,14.6,85.9,91,19.27,226.7,16,4.21,15.6,110,12.58,279.6,415,0,0,0
105,1,27,3666.0,29,96,24.0,141.2,94,14.25,167.7,2,3.08,11.4,101,12.35,274.4,415,0,1,0
73,0,31,4587.0,27,104,33.05,194.4,84,14.96,176.0,3,3.11,11.5,110,10.35,230.1,415,0,1,0
112,2,0,3171.0,29,100,28.49,167.6,90,13.13,154.5,3,4.67,17.3,107,12.66,281.4,415,0,0,0
179,1,0,4635.0,14,134,39.87,234.5,94,13.96,164.2,4,1.65,6.1,72,8.61,191.4,408,0,0,0
57,1,0,1301.0,19,78,26.21,154.2,85,16.72,196.7,9,2.73,10.1,97,11.41,253.5,510,0,0,0
127,1,14,2395.0,3,99,24.34,143.2,91,14.44,169.9,1,3.13,11.6,77,9.97,221.6,415,0,1,0
122,1,40,4177.0,41,80,36.79,216.4,90,21.22,249.7,4,3.43,12.7,99,8.37,185.9,415,1,1,0
33,1,35,261.0,26,85,27.52,161.9,82,12.85,151.2,2,2.3,8.5,131,8.59,191.0,510,0,1,0
94,3,0,1706.0,46,90,20.18,118.7,57,17.43,205.1,6,2.81,10.4,100,7.75,172.2,408,0,0,0
100,1,0,2929.0,44,123,30.45,179.1,132,16.71,196.6,10,2.75,10.2,116,8.4,186.7,408,0,0,0
106,2,0,1336.0,11,97,25.14,147.9,99,17.79,209.3,5,2.38,8.8,80,7.29,162.1,415,0,0,0
148,2,38,4015.0,7,110,35.56,209.2,73,9.91,116.6,4,4.46,16.5,105,4.93,109.6,415,0,1,0
120,0,29,4577.0,48,140,41.53,244.3,89,27.4,322.3,6,2.86,10.6,83,7.51,166.8,415,0,1,0
91,1,34,2786.0,44,96,29.8,175.3,122,22.3,262.3,11,1.51,5.6,76,6.48,143.9,415,0,1,0
86,1,0,3145.0,47,92,25.59,150.5,95,10.23,120.3,2,2.43,9.0,96,12.2,271.2,510,0,0,0
78,0,25,1743.0,41,73,33.56,197.4,113,25.13,295.7,2,3.56,13.2,73,9.53,211.7,415,0,1,0
94,1,0,1314.0,26,136,27.8,163.5,111,12.21,143.7,5,3.4,12.6,82,11.4,253.4,510,0,0,0
85,2,0,2012.0,31,93,40.27,236.9,113,16.8,197.7,7,3.08,11.4,78,13.91,309.1,415,0,0,1
89,1,0,4606.0,6,77,13.99,82.3,80,14.21,167.2,4,1.94,7.2,70,8.76,194.7,415,0,0,0
128,1,0,4343.0,45,111,36.72,216.0,115,13.06,153.7,4,3.43,12.7,74,10.22,227.0,415,0,0,0
115,1,0,518.0,27,119,30.6,180.0,126,16.9,198.8,3,3.35,12.4,70,9.77,217.1,415,1,0,0
76,1,0,4017.0,0,55,24.43,143.7,108,14.71,173.1,6,1.57,5.8,95,10.76,239.1,415,0,0,0
75,1,39,2118.0,20,107,33.69,198.2,132,23.83,280.4,7,3.05,11.3,73,5.83,129.6,415,0,1,0
90,2,29,2650.0,14,106,31.55,185.6,113,18.67,219.7,5,3.0,11.1,120,6.84,152.1,415,0,1,0
30,3,0,4379.0,6,108,23.39,137.6,80,13.77,162.0,10,1.57,5.8,126,8.45,187.7,408,0,0,0
105,1,0,4060.0,16,119,46.56,273.9,103,23.68,278.6,7,2.94,10.9,90,11.49,255.3,415,1,0,1
102,3,31,3368.0,19,92,21.3,125.3,108,12.0,141.2,2,1.7,6.3,68,7.57,168.2,415,0,1,0
83,3,0,3553.0,31,102,30.4,178.8,84,14.27,167.9,4,2.32,8.6,65,8.05,178.9,415,0,0,0
63,0,49,146.0,2,86,36.53,214.9,89,16.85,198.2,5,2.21,8.2,139,7.69,170.8,510,0,1,0
155,2,0,353.0,25,93,27.71,163.0,102,17.33,203.9,4,4.08,15.1,109,7.15,159.0,408,0,0,0
82,2,29,1852.0,28,77,27.85,163.8,112,11.47,134.9,2,2.38,8.8,95,3.57,79.3,415,0,1,0
87,1,0,4572.0,15,113,32.22,189.5,100,17.42,204.9,3,3.62,13.4,93,9.98,221.7,510,0,0,0
115,0,26,3927.0,22,110,26.38,155.2,133,19.63,230.9,4,1.22,4.5,100,11.77,261.6,415,0,1,0
99,0,0,3115.0,2,102,41.19,242.3,102,29.83,350.9,3,3.05,11.3,93,7.34,163.1,510,1,0,1
121,3,44,3803.0,46,127,43.2,254.1,108,15.32,180.2,4,2.35,8.7,129,8.83,196.2,415,1,1,0
54,2,33,1353.0,49,90,19.04,112.0,112,17.68,208.0,4,3.05,11.3,83,6.76,150.3,510,0,1,0
105,3,0,4134.0,21,73,19.64,115.5,83,22.72,267.3,5,3.59,13.3,90,5.14,114.2,408,0,0,0
73,1,0,4321.0,12,102,23.31,137.1,114,17.92,210.8,4,3.0,11.1,120,8.61,191.4,415,0,0,0
95,0,0,3395.0,6,113,33.73,198.4,144,20.05,235.9,3,2.73,10.1,99,14.65,325.6,415,0,0,0
21,3,19,390.0,32,94,22.56,132.7,101,17.39,204.6,7,3.48,12.9,78,6.96,154.7,415,0,1,0
163,2,25,984.0,37,99,37.33,219.6,99,17.88,210.4,8,3.73,13.8,88,10.92,242.7,408,0,1,0
57,0,0,2165.0,46,96,28.83,169.6,112,19.95,234.7,4,3.02,11.2,83,12.84,285.4,415,0,0,0
104,4,0,2842.0,39,73,27.27,160.4,103,24.98,293.9,5,3.4,12.6,90,13.8,306.6,408,1,0,0
83,0,20,370.0,39,89,16.15,95.0,92,14.27,167.9,2,3.02,11.2,79,9.03,200.6,415,0,1,0
141,2,0,1849.0,32,87,27.22,160.1,120,21.82,256.7,1,1.89,7.0,107,12.15,270.0,415,0,0,0
95,3,0,3277.0,1,114,33.08,194.6,106,19.79,232.8,2,1.03,3.8,92,7.8,173.4,415,0,0,0
184,1,0,4748.0,26,73,40.19,236.4,120,24.42,287.3,4,3.73,13.8,94,8.64,192.0,415,0,0,1
74,2,0,2942.0,6,95,26.71,157.1,36,18.11,213.1,3,2.05,7.6,77,12.62,280.4,408,0,0,0
67,0,0,4608.0,42,125,30.57,179.8,86,14.72,173.2,4,2.94,10.9,97,12.28,272.8,415,0,0,0
104,0,0,1567.0,13,108,25.19,148.2,113,13.75,161.8,4,2.97,11.0,103,11.67,259.3,415,1,0,0
71,1,39,2547.0,43,103,31.14,183.2,111,17.8,209.4,6,3.21,11.9,109,7.76,172.4,415,0,1,0
149,4,0,2153.0,30,88,20.26,119.2,110,14.31,168.3,6,3.29,12.2,119,9.21,204.7,415,0,0,1
154,0,35,986.0,28,102,38.08,224.0,99,16.32,192.0,2,2.59,9.6,100,7.34,163.1,408,0,1,0
138,0,21,2266.0,40,149,3.32,19.5,109,11.98,140.9,1,2.13,7.9,111,8.09,179.7,510,0,1,0
117,1,0,2320.0,16,83,31.42,184.8,101,21.13,248.6,8,2.59,9.6,113,5.99,133.1,415,0,0,0
130,1,0,3139.0,21,140,29.97,176.3,104,17.09,201.0,5,3.05,11.3,123,7.29,161.9,408,0,0,0
73,2,0,2040.0,39,115,41.09,241.7,133,14.32,168.5,2,3.0,11.1,122,7.64,169.8,415,0,0,0
100,0,38,2183.0,48,121,38.2,224.7,131,24.99,294.0,6,2.65,9.8,61,13.05,290.0,510,0,1,0
149,1,0,1861.0,27,115,35.24,207.3,82,16.86,198.4,4,2.32,8.6,83,5.13,114.1,510,0,0,0
29,2,0,3936.0,35,81,33.46,196.8,110,14.28,168.0,7,3.43,12.7,98,5.97,132.6,408,0,0,0
131,1,0,4300.0,50,74,18.85,110.9,90,9.83,115.6,9,4.27,15.8,114,8.57,190.5,510,0,0,0
153,2,0,4204.0,31,145,20.83,122.5,103,23.23,273.3,3,2.16,8.0,71,8.9,197.8,510,0,0,0
84,2,0,2953.0,28,144,38.57,226.9,122,17.14,201.6,5,3.56,13.2,121,5.86,130.2,510,0,0,0
133,2,0,2742.0,48,65,31.79,187.0,128,12.02,141.4,8,2.7,10.0,108,10.72,238.2,510,0,0,0
112,0,0,1755.0,17,113,28.99,170.5,129,16.42,193.2,6,3.02,11.2,91,8.46,188.0,415,0,0,0
87,0,0,3763.0,34,101,34.82,204.8,80,13.69,161.0,3,2.57,9.5,89,12.86,285.7,415,0,0,0
72,2,0,2996.0,24,114,28.2,165.9,97,20.05,235.9,5,3.24,12.0,120,9.45,210.1,415,0,0,0
66,4,0,547.0,3,133,26.18,154.0,121,16.91,198.9,3,2.57,9.5,100,6.84,151.9,510,0,0,1
65,1,29,1452.0,23,104,26.88,158.1,81,27.39,322.2,6,2.4,8.9,96,9.45,210.0,510,0,1,0
74,2,0,3498.0,5,93,38.28,225.2,120,18.28,215.1,2,2.46,9.1,95,10.88,241.8,415,0,0,0
116,6,0,4071.0,20,79,27.1,159.4,88,15.26,179.5,2,2.62,9.7,71,7.55,167.8,408,0,0,1
68,2,0,2511.0,2,95,29.36,172.7,90,11.82,139.1,1,3.16,11.7,99,7.84,174.3,510,0,0,0
68,3,0,3633.0,42,99,37.88,222.8,85,14.94,175.8,3,2.97,11.0,111,9.09,202.0,415,0,0,0
54,1,0,2687.0,8,77,36.4,214.1,94,20.44,240.5,3,2.73,10.1,75,8.5,188.9,415,1,0,0
99,1,0,4805.0,42,92,9.32,54.8,103,14.71,173.0,3,2.03,7.5,125,8.78,195.1,408,0,0,0
107,3,0,3389.0,48,104,22.78,134.0,94,14.83,174.5,3,1.97,7.3,79,14.0,311.1,408,0,0,0
124,1,0,1479.0,49,74,31.42,184.8,84,14.88,175.1,6,2.84,10.5,95,7.12,158.2,510,0,0,0
95,3,36,2464.0,6,112,48.13,283.1,86,24.33,286.2,3,3.05,11.3,129,11.78,261.7,415,0,1,0
173,0,0,2348.0,23,143,49.61,291.8,134,18.22,214.3,2,2.67,9.9,119,6.8,151.2,510,0,0,1
110,1,0,1540.0,24,94,37.86,222.7,98,8.99,105.8,4,3.65,13.5,78,9.67,214.8,408,0,0,0
102,0,0,3712.0,45,79,29.67,174.5,136,20.13,236.8,5,2.3,8.5,110,12.17,270.4,510,0,0,0
130,0,0,3281.0,30,86,11.63,68.4,110,16.43,193.3,4,2.81,10.4,139,7.72,171.5,408,0,0,0
91,1,31,263.0,36,78,46.41,273.0,98,18.32,215.5,2,2.59,9.6,114,4.71,104.7,408,0,1,0
64,1,0,4193.0,6,134,38.3,225.3,87,9.2,108.2,9,4.67,17.3,132,6.28,139.6,415,1,0,1
176,1,23,4788.0,42,130,48.14,283.2,74,13.82,162.6,6,1.94,7.2,104,8.0,177.7,415,0,1,0
93,1,0,2941.0,20,78,22.34,131.4,106,18.67,219.7,2,3.0,11.1,103,7.01,155.7,510,1,0,1
84,1,12,2666.0,48,87,15.25,89.7,73,11.78,138.6,2,2.89,10.7,114,7.46,165.8,510,0,1,0
138,3,0,1200.0,41,102,21.61,127.1,106,21.05,247.7,3,1.35,5.0,75,9.35,207.7,510,0,0,0
101,1,28,2690.0,28,132,18.0,105.9,107,19.69,231.7,5,2.89,10.7,120,12.66,281.3,415,0,1,0
136,2,0,4438.0,45,79,24.19,142.3,113,13.43,158.0,11,1.62,6.0,75,7.99,177.5,408,0,0,0
111,2,0,1038.0,44,80,32.52,191.3,94,11.77,138.5,3,1.73,6.4,107,11.07,246.0,510,0,0,0
132,0,36,750.0,19,93,34.32,201.9,75,13.29,156.3,5,3.7,13.7,92,5.91,131.3,408,0,1,0
128,3,0,1390.0,41,91,42.04,247.3,60,15.53,182.7,2,3.97,14.7,112,6.44,143.2,415,0,0,0
92,1,38,2303.0,1,96,41.17,242.2,144,13.57,159.7,1,2.4,8.9,108,9.45,210.0,408,0,1,0
197,5,0,3564.0,1,80,21.64,127.3,115,18.9,222.3,5,3.7,13.7,95,7.83,173.9,415,1,0,1
191,1,0,1272.0,49,104,27.54,162.0,120,20.5,241.2,7,2.94,10.9,83,9.47,210.4,408,0,0,0
99,2,33,75.0,40,93,30.45,179.1,102,20.26,238.3,1,2.86,10.6,96,7.46,165.7,415,0,1,0
106,3,31,4224.0,9,125,33.56,197.4,110,10.49,123.4,4,3.32,12.3,101,5.2,115.6,415,0,1,0
88,2,0,4118.0,17,82,25.19,148.2,67,26.24,308.7,4,1.73,6.4,79,10.59,235.4,415,0,0,0
78,0,0,3311.0,44,85,32.83,193.1,105,14.63,172.1,1,2.75,10.2,119,5.83,129.6,415,0,0,0
98,1,0,3978.0,34,99,29.19,171.7,87,14.86,174.8,6,2.11,7.8,130,8.53,189.6,408,0,0,0
17,1,35,3346.0,25,123,33.75,198.5,74,23.0,270.6,10,2.19,8.1,130,9.45,209.9,408,0,1,0
56,1,24,3233.0,30,87,20.69,121.7,76,15.64,184.0,3,3.43,12.7,98,12.0,266.6,415,0,1,0
84,2,0,2321.0,45,105,22.13,130.2,60,23.63,278.0,6,3.78,14.0,74,13.74,305.4,415,0,0,0
95,2,0,3557.0,46,96,34.58,203.4,61,14.33,168.6,3,3.7,13.7,105,7.79,173.0,510,0,0,0
16,5,0,3802.0,50,83,29.7,174.7,122,23.87,280.8,8,2.84,10.5,80,7.73,171.7,415,0,0,0
76,1,0,2576.0,33,120,40.97,241.0,96,19.7,231.8,1,2.67,9.9,67,9.91,220.2,510,1,0,1
93,0,0,2955.0,49,95,24.09,141.7,100,18.79,221.0,3,2.75,10.2,71,10.22,227.1,415,0,0,0
83,2,0,575.0,47,96,22.92,134.8,78,14.21,167.2,5,2.08,7.7,123,7.27,161.5,408,0,0,0
123,1,0,224.0,16,119,27.73,163.1,51,21.2,249.4,10,2.43,9.0,77,7.57,168.2,415,0,0,0
64,1,0,1132.0,46,116,24.74,145.5,110,19.41,228.4,8,2.4,8.9,91,12.3,273.4,408,0,0,0
82,0,0,3433.0,36,73,56.07,329.8,120,17.71,208.3,6,2.86,10.6,102,12.02,267.1,510,0,0,1
107,2,0,2997.0,10,97,33.07,194.5,131,15.84,186.3,1,3.43,12.7,106,8.02,178.3,510,0,0,0
110,1,0,965.0,5,93,22.42,131.9,106,23.18,272.7,4,1.92,7.1,105,8.68,192.8,510,0,0,0
96,1,29,360.0,0,91,25.5,150.0,75,13.55,159.4,3,2.3,8.5,55,10.26,228.1,408,0,1,0
47,2,30,237.0,42,93,33.42,196.6,140,20.52,241.4,4,3.48,12.9,118,10.17,226.0,415,0,1,0
115,2,0,2758.0,17,107,16.95,99.7,96,12.33,145.1,4,3.81,14.1,99,6.72,149.4,510,0,0,0
69,3,0,3554.0,38,88,24.41,143.6,86,12.05,141.8,5,2.92,10.8,83,8.73,194.0,415,0,0,0
163,2,40,3722.0,6,56,39.42,231.9,91,18.0,211.8,3,3.32,12.3,74,12.08,268.5,408,0,1,0
90,3,0,359.0,6,80,6.43,37.8,105,13.2,155.3,5,3.83,14.2,111,7.88,175.0,415,0,0,0
98,3,0,2971.0,23,107,12.38,72.8,103,15.84,186.4,4,2.84,10.5,110,7.89,175.3,415,0,0,0
90,1,39,2133.0,50,89,16.12,94.8,91,18.62,219.1,5,3.08,11.4,65,8.88,197.4,408,0,1,0
174,1,15,1345.0,38,143,37.71,221.8,115,17.9,210.6,9,3.35,12.4,109,9.98,221.8,415,0,1,0
95,2,0,1093.0,37,120,45.73,269.0,120,19.86,233.7,4,1.97,7.3,61,8.07,179.3,415,0,0,1
79,1,0,1968.0,38,114,45.61,268.3,111,15.77,185.5,7,1.7,6.3,88,11.91,264.6,415,0,0,1
123,1,27,3425.0,36,127,33.78,198.7,105,21.17,249.0,5,3.38,12.5,124,7.79,173.2,415,0,1,0
99,7,0,2781.0,46,75,19.64,115.5,111,18.54,218.1,7,3.11,11.5,98,11.47,254.9,415,0,0,1
114,2,0,2792.0,13,100,34.36,202.1,102,16.63,195.7,5,3.59,13.3,120,13.13,291.8,415,0,0,0
141,1,0,1997.0,38,113,36.65,215.6,81,17.05,200.6,6,3.35,12.4,107,6.92,153.8,510,0,0,0
132,1,0,4634.0,32,107,28.88,169.9,121,17.8,209.4,2,3.11,11.5,79,9.27,206.1,408,0,0,0
133,0,0,3407.0,9,85,34.29,201.7,116,14.4,169.4,4,1.62,6.0,80,12.88,286.3,510,0,0,0
133,4,0,3861.0,43,133,37.59,221.1,140,13.62,160.2,3,2.27,8.4,84,7.28,161.8,408,0,0,0
93,2,32,597.0,46,117,37.18,218.7,61,9.78,115.0,5,2.54,9.4,85,8.67,192.7,510,0,1,0
34,2,0,2428.0,19,89,49.93,293.7,71,23.16,272.5,10,2.97,11.0,76,8.02,178.2,415,0,0,1
140,4,0,297.0,37,108,20.45,120.3,84,20.43,240.4,3,2.08,7.7,74,9.74,216.4,415,0,0,1
96,2,26,939.0,8,96,29.89,175.8,84,17.56,206.6,2,3.0,11.1,105,8.01,178.0,415,0,1,0
144,1,0,2952.0,9,95,47.35,278.5,90,20.46,240.7,5,3.13,11.6,90,5.4,120.0,510,0,0,1
24,3,29,755.0,13,105,40.17,236.3,114,16.22,190.8,2,1.94,7.2,105,5.81,129.0,408,0,1,0
