NUM_00,CAT_00,CAT_01,CAT_02,CAT_03,NUM_01,CAT_04,CAT_05,CAT_06,NUM_02,CAT_07,NUM_03,NUM_04,NUM_05,NUM_06,CAT_08,target
43,blue-collar,married,secondary,no,57.0,yes,no,cellular,25,jul,188.0,5,-1.0,0.0,unknown,0
29,self-employed,married,tertiary,no,242.0,yes,no,cellular,18,jul,73.0,4,-1.0,0.0,unknown,0
40,blue-collar,married,secondary,no,1515.0,yes,no,cellular,10,aug,503.0,1,-1.0,0.0,unknown,1
35,technician,single,tertiary,no,914.0,no,no,unknown,3,jun,166.0,1,-1.0,0.0,unknown,0
32,management,single,tertiary,no,522.0,no,no,cellular,22,aug,576.0,2,-1.0,0.0,unknown,1
50,housemaid,married,primary,no,4.0,no,no,unknown,16,jun,51.0,1,-1.0,0.0,unknown,0
43,management,married,tertiary,no,1050.0,yes,yes,cellular,18,jul,67.0,11,-1.0,0.0,unknown,0
49,admin.,married,secondary,no,2116.0,no,no,cellular,8,aug,109.0,3,-1.0,0.0,unknown,0
41,admin.,single,secondary,no,3895.0,yes,no,cellular,14,may,305.0,3,296.0,11.0,other,0
25,management,single,tertiary,no,436.0,no,no,cellular,30,apr,132.0,2,-1.0,0.0,unknown,0
37,services,married,secondary,no,3.0,yes,no,cellular,29,jul,88.0,6,-1.0,0.0,unknown,0
23,blue-collar,single,primary,no,8627.0,yes,no,unknown,3,jun,281.0,1,-1.0,0.0,unknown,0
60,retired,married,tertiary,no,1141.0,no,no,cellular,12,aug,66.0,4,-1.0,0.0,unknown,0
86,retired,married,primary,no,5236.0,no,no,telephone,1,apr,558.0,2,-1.0,0.0,unknown,1
30,admin.,married,tertiary,no,612.0,yes,no,unknown,27,may,220.0,6,-1.0,0.0,unknown,0
41,services,married,secondary,no,1319.0,yes,no,cellular,11,may,305.0,1,-1.0,0.0,unknown,0
53,admin.,single,secondary,no,2398.0,yes,no,cellular,3,feb,108.0,1,92.0,1.0,success,0
21,blue-collar,single,secondary,no,2265.0,no,no,cellular,17,feb,92.0,2,-1.0,0.0,unknown,1
35,admin.,single,secondary,no,289.0,yes,no,cellular,28,jul,48.0,10,-1.0,0.0,unknown,0
26,housemaid,single,secondary,no,93.0,no,no,cellular,11,jul,255.0,3,-1.0,0.0,unknown,0
27,management,married,tertiary,no,145.0,no,no,cellular,29,jan,103.0,1,-1.0,0.0,unknown,0
31,technician,married,secondary,no,3322.0,yes,no,cellular,14,aug,421.0,2,-1.0,0.0,unknown,0
34,technician,married,secondary,no,5266.0,no,no,cellular,8,aug,140.0,4,-1.0,0.0,unknown,0
48,management,married,tertiary,no,161.0,yes,no,cellular,20,apr,207.0,1,-1.0,0.0,unknown,0
31,self-employed,married,secondary,no,0.0,yes,no,unknown,6,may,36.0,5,-1.0,0.0,unknown,0
54,blue-collar,married,secondary,no,466.0,no,no,cellular,29,aug,436.0,4,-1.0,0.0,unknown,0
32,management,single,tertiary,no,796.0,no,yes,cellular,30,apr,198.0,1,160.0,1.0,failure,0
47,retired,married,primary,no,1464.0,no,no,unknown,11,jun,180.0,4,-1.0,0.0,unknown,0
42,blue-collar,married,secondary,no,505.0,yes,no,cellular,15,may,117.0,1,-1.0,0.0,unknown,0
26,management,single,tertiary,no,3178.0,no,no,cellular,2,jun,64.0,1,-1.0,0.0,unknown,0
48,blue-collar,divorced,secondary,no,602.0,yes,no,unknown,12,may,231.0,1,-1.0,0.0,unknown,0
32,technician,married,tertiary,no,15.0,no,no,cellular,14,may,226.0,1,346.0,1.0,failure,0
46,blue-collar,married,primary,no,201.0,no,no,cellular,29,aug,163.0,6,-1.0,0.0,unknown,0
26,technician,single,secondary,no,75.0,yes,no,unknown,27,may,337.0,2,-1.0,0.0,unknown,0
27,management,single,tertiary,no,151.0,yes,no,cellular,16,jul,496.0,1,-1.0,0.0,unknown,1
55,blue-collar,married,primary,no,663.0,yes,no,cellular,6,may,230.0,1,-1.0,0.0,unknown,0
40,blue-collar,married,secondary,no,-450.0,yes,no,cellular,15,may,181.0,1,-1.0,0.0,unknown,0
42,admin.,married,secondary,no,208.0,yes,no,unknown,27,may,75.0,2,-1.0,0.0,unknown,0
36,technician,married,tertiary,no,571.0,yes,yes,cellular,31,jul,46.0,3,-1.0,0.0,unknown,0
34,blue-collar,married,secondary,no,130.0,no,yes,cellular,21,jul,156.0,1,-1.0,0.0,unknown,0
31,blue-collar,married,primary,no,42.0,yes,no,cellular,14,may,185.0,3,-1.0,0.0,unknown,0
33,technician,divorced,secondary,no,488.0,no,no,cellular,5,aug,332.0,2,-1.0,0.0,unknown,0
39,admin.,married,secondary,no,456.0,yes,no,cellular,17,apr,193.0,3,-1.0,0.0,unknown,0
36,admin.,married,secondary,no,953.0,yes,no,cellular,17,feb,38.0,1,-1.0,0.0,unknown,0
43,management,married,tertiary,no,0.0,no,no,cellular,31,jul,107.0,17,-1.0,0.0,unknown,0
27,admin.,married,secondary,no,1293.0,yes,no,cellular,8,apr,1665.0,3,-1.0,0.0,unknown,1
46,management,married,tertiary,no,0.0,no,no,unknown,7,may,70.0,2,-1.0,0.0,unknown,0
42,blue-collar,divorced,secondary,no,198.0,no,no,cellular,15,may,133.0,1,-1.0,0.0,unknown,0
29,blue-collar,married,unknown,no,486.0,yes,no,cellular,6,may,422.0,1,363.0,1.0,failure,0
36,blue-collar,married,secondary,no,195.0,yes,yes,cellular,7,may,1297.0,2,-1.0,0.0,unknown,0
31,technician,single,secondary,no,3701.0,no,no,cellular,18,aug,709.0,3,-1.0,0.0,unknown,0
38,technician,married,tertiary,no,940.0,no,no,cellular,12,aug,191.0,7,-1.0,0.0,unknown,0
32,blue-collar,married,secondary,no,14.0,yes,no,unknown,2,jun,171.0,1,-1.0,0.0,unknown,0
59,housemaid,married,primary,no,-187.0,yes,no,telephone,21,jul,118.0,7,-1.0,0.0,unknown,0
52,services,married,secondary,no,2257.0,yes,no,unknown,14,may,203.0,1,-1.0,0.0,unknown,0
59,retired,married,unknown,no,7586.0,no,no,cellular,12,aug,632.0,6,-1.0,0.0,unknown,0
50,admin.,single,secondary,no,133.0,no,no,cellular,28,jul,890.0,4,-1.0,0.0,unknown,1
26,entrepreneur,single,secondary,no,265.0,yes,no,unknown,28,may,593.0,1,-1.0,0.0,unknown,0
49,management,married,secondary,no,0.0,no,no,cellular,12,aug,138.0,2,-1.0,0.0,unknown,0
28,self-employed,single,tertiary,no,159.0,no,no,cellular,14,oct,246.0,2,420.0,2.0,other,1
57,housemaid,married,primary,no,1870.0,no,no,unknown,17,jun,129.0,1,-1.0,0.0,unknown,0
42,management,married,tertiary,no,9.0,yes,no,unknown,15,may,98.0,3,-1.0,0.0,unknown,0
54,housemaid,married,primary,no,774.0,no,no,unknown,19,jun,290.0,1,-1.0,0.0,unknown,0
44,management,divorced,tertiary,no,1467.0,no,no,unknown,17,jun,49.0,1,-1.0,0.0,unknown,0
48,technician,married,secondary,no,302.0,yes,no,unknown,26,may,208.0,3,-1.0,0.0,unknown,0
33,management,married,tertiary,no,0.0,no,no,cellular,26,aug,126.0,2,-1.0,0.0,unknown,0
37,entrepreneur,married,tertiary,no,342.0,yes,no,unknown,6,jun,212.0,1,-1.0,0.0,unknown,0
33,admin.,single,secondary,no,-15.0,no,no,telephone,12,may,326.0,3,350.0,2.0,failure,0
37,technician,divorced,secondary,no,0.0,yes,no,cellular,11,jul,283.0,1,-1.0,0.0,unknown,0
49,blue-collar,divorced,primary,no,73.0,no,yes,cellular,28,jul,106.0,11,-1.0,0.0,unknown,0
55,management,single,tertiary,no,6507.0,yes,yes,cellular,17,jul,109.0,1,-1.0,0.0,unknown,0
32,management,single,tertiary,no,2551.0,yes,no,cellular,21,jul,638.0,3,-1.0,0.0,unknown,1
40,admin.,single,secondary,no,462.0,yes,yes,cellular,6,apr,272.0,1,335.0,4.0,other,0
57,services,divorced,secondary,no,4664.0,no,no,cellular,30,jul,103.0,1,-1.0,0.0,unknown,0
37,technician,married,secondary,no,5115.0,yes,no,cellular,17,nov,1210.0,2,171.0,4.0,failure,1
46,admin.,divorced,secondary,no,984.0,yes,no,cellular,12,may,181.0,4,369.0,5.0,failure,0
29,blue-collar,married,secondary,no,-191.0,no,yes,cellular,14,jul,115.0,2,-1.0,0.0,unknown,0
31,technician,single,secondary,no,2916.0,no,no,cellular,14,aug,174.0,2,-1.0,0.0,unknown,0
55,blue-collar,divorced,secondary,no,4053.0,no,no,unknown,6,jun,182.0,2,-1.0,0.0,unknown,0
29,blue-collar,married,primary,no,25.0,yes,no,unknown,4,jun,188.0,2,-1.0,0.0,unknown,0
33,technician,single,secondary,no,2979.0,no,no,cellular,5,aug,326.0,2,437.0,1.0,failure,1
46,blue-collar,married,secondary,no,345.0,yes,yes,telephone,4,feb,86.0,1,259.0,3.0,other,0
31,technician,married,secondary,no,17.0,yes,no,cellular,28,jul,266.0,3,-1.0,0.0,unknown,0
44,admin.,married,secondary,no,399.0,yes,yes,unknown,3,jun,271.0,2,-1.0,0.0,unknown,0
36,management,married,tertiary,no,2823.0,no,no,unknown,9,jun,411.0,2,-1.0,0.0,unknown,0
39,blue-collar,married,unknown,no,1096.0,no,no,unknown,20,may,246.0,3,-1.0,0.0,unknown,0
31,technician,single,tertiary,no,438.0,yes,no,cellular,20,nov,165.0,1,100.0,2.0,failure,0
29,student,single,secondary,no,1925.0,no,no,cellular,21,oct,150.0,3,149.0,5.0,success,1
31,blue-collar,married,primary,no,1601.0,no,no,cellular,7,apr,615.0,1,137.0,3.0,failure,0
30,admin.,married,secondary,no,1165.0,no,no,cellular,25,may,205.0,1,35.0,2.0,failure,0
56,housemaid,married,primary,no,306.0,no,yes,cellular,8,jul,212.0,1,-1.0,0.0,unknown,0
32,services,married,secondary,no,1844.0,yes,yes,cellular,3,feb,158.0,4,201.0,6.0,failure,0
26,admin.,single,secondary,no,125.0,no,no,cellular,4,aug,92.0,1,118.0,6.0,other,0
53,self-employed,married,tertiary,no,1128.0,no,no,unknown,11,jun,29.0,1,-1.0,0.0,unknown,0
56,retired,married,secondary,no,1454.0,no,no,telephone,30,jan,479.0,1,-1.0,0.0,unknown,0
38,technician,single,tertiary,no,9.0,yes,no,unknown,6,may,185.0,3,-1.0,0.0,unknown,0
39,technician,single,secondary,no,1355.0,yes,no,cellular,14,may,1180.0,1,-1.0,0.0,unknown,1
40,technician,single,secondary,no,153.0,no,no,cellular,7,aug,125.0,2,-1.0,0.0,unknown,0
54,retired,married,secondary,no,1154.0,yes,no,telephone,3,feb,125.0,3,-1.0,0.0,unknown,0
33,technician,married,secondary,no,4.0,yes,yes,unknown,18,jun,625.0,2,-1.0,0.0,unknown,1
35,management,married,tertiary,no,194.0,no,no,cellular,2,feb,56.0,2,-1.0,0.0,unknown,0
26,student,single,secondary,no,100.0,no,no,cellular,26,may,445.0,1,-1.0,0.0,unknown,1
44,technician,married,tertiary,no,4580.0,yes,no,unknown,15,may,911.0,2,-1.0,0.0,unknown,1
78,retired,divorced,secondary,no,631.0,no,no,telephone,11,aug,95.0,1,-1.0,0.0,unknown,0
37,management,married,primary,no,3953.0,yes,no,cellular,6,apr,610.0,2,138.0,1.0,failure,0
33,blue-collar,single,secondary,no,5739.0,yes,yes,cellular,21,nov,374.0,1,-1.0,0.0,unknown,0
40,admin.,married,secondary,no,3138.0,no,no,cellular,12,aug,238.0,1,-1.0,0.0,unknown,0
25,admin.,single,secondary,no,1099.0,no,no,cellular,2,mar,131.0,12,-1.0,0.0,unknown,0
60,management,married,tertiary,no,6.0,yes,no,cellular,6,may,787.0,3,-1.0,0.0,unknown,0
41,technician,married,secondary,no,0.0,yes,no,cellular,24,jul,168.0,1,-1.0,0.0,unknown,0
33,technician,married,tertiary,no,-988.0,yes,yes,cellular,15,jul,83.0,3,-1.0,0.0,unknown,0
79,retired,married,primary,no,3025.0,no,no,cellular,11,dec,166.0,3,126.0,3.0,other,1
40,management,single,tertiary,no,326.0,yes,no,unknown,28,may,64.0,1,-1.0,0.0,unknown,0
35,blue-collar,single,secondary,no,68.0,yes,no,cellular,12,may,334.0,1,347.0,6.0,failure,0
38,blue-collar,married,secondary,no,732.0,yes,yes,unknown,20,may,269.0,1,-1.0,0.0,unknown,0
31,management,single,tertiary,no,170.0,yes,yes,cellular,5,may,168.0,1,265.0,2.0,failure,0
39,blue-collar,married,secondary,no,39.0,yes,no,unknown,18,jun,34.0,6,-1.0,0.0,unknown,0
38,blue-collar,married,primary,no,447.0,yes,no,cellular,13,may,699.0,1,-1.0,0.0,unknown,0
33,technician,divorced,secondary,no,140.0,yes,no,unknown,5,may,227.0,1,-1.0,0.0,unknown,0
42,services,married,secondary,no,798.0,no,no,cellular,17,apr,80.0,1,338.0,1.0,other,0
55,management,married,tertiary,no,73.0,yes,no,unknown,5,may,142.0,2,-1.0,0.0,unknown,0
34,management,married,tertiary,no,1036.0,yes,no,cellular,19,nov,54.0,7,-1.0,0.0,unknown,0
35,management,single,tertiary,no,1902.0,no,no,cellular,19,nov,188.0,5,-1.0,0.0,unknown,0
43,technician,single,unknown,no,572.0,no,no,cellular,17,nov,80.0,2,-1.0,0.0,unknown,0
53,blue-collar,married,primary,no,901.0,no,yes,telephone,30,jan,1431.0,2,-1.0,0.0,unknown,0
29,admin.,single,secondary,no,1992.0,no,no,cellular,12,apr,119.0,2,-1.0,0.0,unknown,0
35,admin.,single,secondary,no,507.0,yes,no,cellular,22,jul,560.0,2,-1.0,0.0,unknown,1
37,blue-collar,married,secondary,no,421.0,no,yes,unknown,30,may,381.0,2,-1.0,0.0,unknown,0
28,student,single,secondary,no,69.0,no,no,cellular,30,jan,532.0,2,-1.0,0.0,unknown,1
43,self-employed,married,secondary,no,5704.0,yes,no,cellular,6,aug,139.0,2,-1.0,0.0,unknown,0
57,technician,divorced,secondary,no,285.0,no,no,cellular,4,feb,348.0,2,-1.0,0.0,unknown,0
62,management,married,tertiary,no,557.0,no,no,cellular,14,aug,185.0,1,-1.0,0.0,unknown,1
44,self-employed,divorced,tertiary,no,2938.0,no,no,cellular,6,feb,107.0,2,-1.0,0.0,unknown,0
46,management,married,tertiary,no,466.0,yes,no,cellular,31,jul,109.0,8,-1.0,0.0,unknown,0
39,technician,married,tertiary,no,437.0,no,no,telephone,27,may,186.0,2,-1.0,0.0,unknown,0
48,technician,married,secondary,no,-205.0,yes,yes,cellular,9,jul,112.0,1,-1.0,0.0,unknown,0
49,management,married,tertiary,no,87.0,no,no,cellular,29,jan,165.0,1,-1.0,0.0,unknown,0
30,blue-collar,married,primary,yes,0.0,yes,yes,unknown,28,may,92.0,5,-1.0,0.0,unknown,0
46,management,married,tertiary,no,0.0,no,no,cellular,19,aug,328.0,1,-1.0,0.0,unknown,0
39,self-employed,married,tertiary,no,1238.0,yes,no,cellular,16,jul,212.0,1,-1.0,0.0,unknown,0
45,management,single,tertiary,no,4831.0,no,no,cellular,29,jan,479.0,11,-1.0,0.0,unknown,1
28,services,single,secondary,no,0.0,no,no,cellular,2,feb,188.0,1,206.0,2.0,other,0
42,technician,divorced,tertiary,no,21.0,yes,no,unknown,20,jun,9.0,7,-1.0,0.0,unknown,0
34,blue-collar,married,secondary,no,1221.0,yes,no,cellular,6,may,182.0,1,90.0,8.0,failure,0
31,technician,single,tertiary,no,1463.0,no,no,cellular,11,aug,97.0,2,-1.0,0.0,unknown,0
25,blue-collar,single,secondary,no,612.0,yes,no,cellular,21,jul,172.0,4,-1.0,0.0,unknown,0
42,blue-collar,married,primary,no,2111.0,yes,no,cellular,7,may,86.0,2,-1.0,0.0,unknown,0
47,retired,divorced,secondary,no,0.0,no,no,unknown,19,jun,141.0,1,-1.0,0.0,unknown,0
36,blue-collar,married,primary,no,347.0,no,no,cellular,4,feb,167.0,2,-1.0,0.0,unknown,0
53,management,married,tertiary,no,3366.0,no,no,telephone,20,nov,278.0,6,112.0,2.0,failure,0
28,blue-collar,single,secondary,no,56.0,yes,no,unknown,23,may,66.0,1,-1.0,0.0,unknown,0
34,blue-collar,married,secondary,no,577.0,no,no,unknown,14,may,337.0,1,-1.0,0.0,unknown,0
57,admin.,single,secondary,no,738.0,no,no,cellular,4,may,490.0,3,168.0,1.0,failure,0
30,admin.,single,secondary,no,394.0,yes,yes,cellular,31,jul,75.0,3,-1.0,0.0,unknown,0
45,technician,single,tertiary,no,2099.0,no,yes,unknown,1,jul,333.0,1,-1.0,0.0,unknown,0
69,retired,married,unknown,no,426.0,no,no,telephone,9,dec,395.0,1,-1.0,0.0,unknown,1
50,blue-collar,married,primary,no,235.0,no,no,cellular,31,jul,64.0,20,-1.0,0.0,unknown,0
32,blue-collar,married,primary,no,9750.0,yes,no,cellular,21,nov,51.0,2,-1.0,0.0,unknown,0
47,self-employed,married,tertiary,no,917.0,no,no,cellular,6,feb,518.0,3,212.0,5.0,failure,0
37,admin.,married,secondary,no,1193.0,no,no,cellular,12,may,396.0,2,-1.0,0.0,unknown,0
50,management,married,secondary,no,0.0,no,no,cellular,27,aug,97.0,7,-1.0,0.0,unknown,0
34,management,married,tertiary,no,133.0,yes,no,unknown,8,may,65.0,1,-1.0,0.0,unknown,0
42,services,married,secondary,no,0.0,yes,no,cellular,13,may,116.0,4,-1.0,0.0,unknown,0
35,management,single,tertiary,no,1064.0,yes,no,cellular,6,feb,69.0,2,261.0,1.0,other,0
61,retired,married,primary,no,56.0,no,no,cellular,7,sep,288.0,3,-1.0,0.0,unknown,1
52,technician,divorced,secondary,no,935.0,no,no,unknown,1,jul,86.0,1,-1.0,0.0,unknown,0
41,management,married,tertiary,no,4.0,yes,no,cellular,15,jul,63.0,2,-1.0,0.0,unknown,0
74,retired,married,secondary,no,935.0,no,no,cellular,26,jan,100.0,1,104.0,1.0,other,0
37,self-employed,divorced,tertiary,no,60.0,no,yes,unknown,4,jul,426.0,3,-1.0,0.0,unknown,0
39,unknown,married,primary,no,6999.0,no,no,cellular,6,aug,111.0,2,-1.0,0.0,unknown,0
33,management,divorced,tertiary,no,0.0,no,no,cellular,13,aug,305.0,2,-1.0,0.0,unknown,0
39,management,married,primary,no,3760.0,no,yes,cellular,17,jul,262.0,1,-1.0,0.0,unknown,0
40,technician,married,secondary,no,286.0,no,no,cellular,30,jul,106.0,4,-1.0,0.0,unknown,0
28,management,single,tertiary,no,1.0,no,no,cellular,24,jul,86.0,11,-1.0,0.0,unknown,0
73,retired,married,unknown,no,519.0,no,no,telephone,16,oct,434.0,1,57.0,1.0,failure,1
35,management,married,tertiary,no,495.0,no,no,cellular,30,apr,266.0,1,87.0,1.0,failure,1
46,technician,single,secondary,no,3494.0,yes,no,unknown,20,jun,87.0,1,-1.0,0.0,unknown,0
33,management,single,secondary,no,239.0,yes,yes,cellular,18,jul,47.0,1,-1.0,0.0,unknown,0
48,management,married,tertiary,no,4852.0,no,no,cellular,26,aug,41.0,11,-1.0,0.0,unknown,0
34,unemployed,single,secondary,no,233.0,yes,no,cellular,8,may,11.0,8,365.0,4.0,failure,0
28,blue-collar,single,secondary,no,369.0,yes,no,unknown,23,may,411.0,3,-1.0,0.0,unknown,0
34,blue-collar,married,secondary,no,-271.0,yes,yes,cellular,2,feb,90.0,1,252.0,2.0,failure,0
51,self-employed,married,primary,no,106.0,yes,no,telephone,18,nov,366.0,3,110.0,2.0,failure,0
27,technician,single,tertiary,no,-67.0,yes,no,cellular,6,apr,604.0,3,236.0,2.0,failure,1
37,technician,single,secondary,no,779.0,yes,no,unknown,28,may,85.0,1,-1.0,0.0,unknown,0
38,blue-collar,single,primary,no,378.0,yes,no,cellular,18,may,169.0,1,-1.0,0.0,unknown,0
28,technician,single,tertiary,no,1080.0,yes,no,cellular,18,may,192.0,1,-1.0,0.0,unknown,0
22,management,single,tertiary,no,760.0,no,no,telephone,7,dec,6.0,1,-1.0,0.0,unknown,0
29,services,single,secondary,no,0.0,no,no,unknown,1,jul,12.0,1,514.0,3.0,failure,0
43,technician,married,secondary,no,0.0,no,no,cellular,19,aug,313.0,3,-1.0,0.0,unknown,0
40,blue-collar,married,secondary,no,188.0,yes,yes,unknown,20,jun,570.0,2,-1.0,0.0,unknown,1
31,blue-collar,married,secondary,no,2910.0,yes,no,unknown,23,may,1392.0,2,-1.0,0.0,unknown,1
30,management,single,tertiary,no,16935.0,no,no,cellular,28,oct,108.0,1,-1.0,0.0,unknown,0
57,blue-collar,married,secondary,no,5935.0,yes,yes,unknown,5,may,258.0,1,-1.0,0.0,unknown,0
27,management,married,secondary,no,2071.0,no,no,cellular,4,jun,449.0,1,-1.0,0.0,unknown,1
35,admin.,single,secondary,no,0.0,no,yes,cellular,7,jul,480.0,1,-1.0,0.0,unknown,0
27,blue-collar,single,secondary,no,1049.0,no,no,telephone,29,jan,389.0,3,-1.0,0.0,unknown,0
45,admin.,married,secondary,no,5021.0,no,no,cellular,14,jan,233.0,1,-1.0,0.0,unknown,1
35,management,single,tertiary,no,2928.0,yes,no,cellular,18,nov,54.0,1,-1.0,0.0,unknown,0
27,management,married,tertiary,no,4909.0,no,yes,cellular,17,jul,159.0,3,-1.0,0.0,unknown,0
45,entrepreneur,married,secondary,yes,624.0,no,yes,unknown,30,jun,50.0,1,-1.0,0.0,unknown,0
39,blue-collar,married,primary,no,1966.0,yes,no,unknown,21,may,181.0,1,-1.0,0.0,unknown,0
57,retired,single,tertiary,no,842.0,no,no,cellular,13,aug,284.0,3,-1.0,0.0,unknown,1
28,admin.,married,secondary,no,147.0,yes,yes,cellular,26,may,82.0,1,-1.0,0.0,unknown,0
52,blue-collar,married,primary,no,649.0,yes,yes,unknown,20,jun,7.0,20,-1.0,0.0,unknown,0
36,blue-collar,married,unknown,no,722.0,yes,no,unknown,20,may,268.0,2,-1.0,0.0,unknown,0
36,self-employed,single,tertiary,no,3560.0,no,no,cellular,18,nov,658.0,3,169.0,2.0,failure,0
44,management,married,tertiary,no,-84.0,yes,no,cellular,27,aug,159.0,6,-1.0,0.0,unknown,0
32,management,single,tertiary,no,-252.0,yes,no,cellular,15,may,250.0,1,-1.0,0.0,unknown,0
27,technician,single,tertiary,no,434.0,yes,no,unknown,13,jan,127.0,1,-1.0,0.0,unknown,0
57,technician,married,secondary,no,16063.0,yes,no,unknown,30,may,352.0,3,-1.0,0.0,unknown,0
58,management,married,tertiary,no,2261.0,yes,no,cellular,3,jun,1361.0,1,391.0,1.0,failure,0
41,technician,married,unknown,no,254.0,yes,no,unknown,8,may,690.0,1,-1.0,0.0,unknown,0
23,technician,single,secondary,no,4659.0,yes,no,cellular,7,may,158.0,1,318.0,4.0,failure,0
35,admin.,married,secondary,no,4698.0,yes,no,unknown,16,jun,359.0,1,-1.0,0.0,unknown,0
50,management,married,tertiary,no,2629.0,yes,no,telephone,15,jul,59.0,4,-1.0,0.0,unknown,0
26,management,single,tertiary,no,1274.0,yes,no,cellular,9,mar,101.0,1,-1.0,0.0,unknown,0
36,unemployed,divorced,tertiary,no,734.0,no,no,cellular,19,aug,276.0,2,-1.0,0.0,unknown,0
44,management,divorced,tertiary,no,6486.0,no,no,cellular,30,jul,272.0,4,-1.0,0.0,unknown,0
27,technician,single,secondary,no,16.0,no,no,unknown,19,may,193.0,1,-1.0,0.0,unknown,0
54,management,divorced,tertiary,no,3222.0,no,no,cellular,14,aug,67.0,2,-1.0,0.0,unknown,0
52,admin.,married,secondary,no,786.0,yes,no,cellular,6,may,164.0,5,-1.0,0.0,unknown,0
44,blue-collar,married,primary,no,279.0,yes,no,cellular,17,apr,85.0,1,339.0,6.0,other,0
36,unemployed,single,tertiary,no,1316.0,yes,no,unknown,30,may,265.0,2,-1.0,0.0,unknown,0
42,blue-collar,divorced,secondary,no,685.0,yes,no,unknown,30,may,204.0,4,-1.0,0.0,unknown,0
48,services,divorced,secondary,no,0.0,no,no,unknown,5,jun,428.0,1,-1.0,0.0,unknown,0
39,housemaid,married,primary,no,0.0,yes,no,cellular,19,aug,92.0,4,-1.0,0.0,unknown,0
24,blue-collar,single,secondary,no,117.0,yes,yes,unknown,12,may,470.0,1,-1.0,0.0,unknown,0
29,admin.,divorced,secondary,no,-254.0,yes,no,cellular,14,may,406.0,2,-1.0,0.0,unknown,1
39,management,single,tertiary,no,416.0,no,no,cellular,9,jul,427.0,1,-1.0,0.0,unknown,0
37,admin.,single,secondary,no,1113.0,yes,no,unknown,9,may,237.0,1,-1.0,0.0,unknown,0
41,admin.,married,secondary,no,239.0,yes,no,cellular,28,jul,76.0,12,-1.0,0.0,unknown,0
35,admin.,married,primary,no,-229.0,yes,no,cellular,5,may,176.0,1,-1.0,0.0,unknown,0
53,retired,divorced,tertiary,no,-309.0,yes,no,cellular,21,aug,343.0,2,428.0,2.0,success,1
30,blue-collar,married,primary,no,-199.0,yes,yes,telephone,17,jul,207.0,10,-1.0,0.0,unknown,0
35,management,married,tertiary,no,739.0,yes,no,telephone,12,may,13.0,7,172.0,4.0,other,0
39,services,married,primary,no,276.0,yes,yes,cellular,13,may,628.0,1,-1.0,0.0,unknown,0
30,blue-collar,married,primary,no,-430.0,yes,no,unknown,30,may,648.0,5,-1.0,0.0,unknown,0
31,blue-collar,married,secondary,no,-112.0,no,yes,cellular,15,jul,128.0,1,-1.0,0.0,unknown,0
51,management,single,tertiary,no,4305.0,yes,no,cellular,4,may,126.0,1,-1.0,0.0,unknown,0
42,management,single,tertiary,no,3445.0,no,no,cellular,19,nov,1662.0,3,-1.0,0.0,unknown,0
39,blue-collar,married,secondary,no,-99.0,no,no,cellular,17,jul,260.0,1,-1.0,0.0,unknown,0
31,technician,married,tertiary,no,22.0,no,no,cellular,22,aug,122.0,5,-1.0,0.0,unknown,0
29,management,married,tertiary,no,318.0,yes,no,cellular,18,may,1434.0,2,356.0,4.0,failure,0
